	Size	liver_PPI
ClusterID:209	1	0
ClusterID:210	6	12
ClusterID:211	2	1
ClusterID:212	1	0
ClusterID:213	1	0
ClusterID:214	1	0
ClusterID:215	13	54
ClusterID:216	1	0
ClusterID:217	1	0
ClusterID:218	3	3
ClusterID:219	1	0
ClusterID:220	4	4
ClusterID:221	2	1
ClusterID:222	2	1
ClusterID:223	1	0
ClusterID:224	5	8
ClusterID:225	2	1
ClusterID:226	2	1
ClusterID:227	1	0
ClusterID:228	1	0
ClusterID:229	1	0
ClusterID:230	1	0
ClusterID:231	3	2
ClusterID:232	19	68
ClusterID:233	5	9
ClusterID:234	5	7
ClusterID:235	1	0
ClusterID:236	1	0
ClusterID:237	1	0
ClusterID:238	5	6
ClusterID:239	1	0
ClusterID:240	2	1
ClusterID:241	2	1
ClusterID:242	2	1
ClusterID:243	16	73
ClusterID:244	1	0
ClusterID:245	1	0
ClusterID:246	1	0
ClusterID:247	2	1
ClusterID:248	5	9
ClusterID:249	1	0
ClusterID:250	2	1
ClusterID:251	28	264
ClusterID:252	8	7
ClusterID:253	21	128
ClusterID:254	1	0
ClusterID:255	1	0
ClusterID:256	1	0
ClusterID:257	2	1
ClusterID:258	1	0
ClusterID:259	1	0
ClusterID:260	4	6
ClusterID:261	5	10
ClusterID:262	50	501
ClusterID:263	1	0
ClusterID:264	1	0
ClusterID:265	1	0
ClusterID:266	5	9
ClusterID:267	1	0
ClusterID:268	1	0
ClusterID:269	4	5
ClusterID:270	1	0
ClusterID:271	1	0
ClusterID:272	1	0
ClusterID:273	4	3
ClusterID:274	2	1
ClusterID:275	3	3
ClusterID:276	6	11
ClusterID:277	3	3
ClusterID:278	1	0
ClusterID:279	8	20
ClusterID:280	3	3
ClusterID:281	5	10
ClusterID:282	8	18
ClusterID:283	1	0
ClusterID:284	1	0
ClusterID:285	1	0
ClusterID:286	2	1
ClusterID:287	1	0
ClusterID:288	1	0
ClusterID:289	10	29
ClusterID:290	1	0
ClusterID:291	1	0
ClusterID:292	1	0
ClusterID:293	1	0
ClusterID:294	3	3
ClusterID:295	6	10
ClusterID:296	3	3
ClusterID:297	2	1
ClusterID:298	1	0
ClusterID:299	3	3
ClusterID:300	1	0
ClusterID:301	23	199
ClusterID:302	4	5
ClusterID:303	1	0
ClusterID:304	1	0
ClusterID:305	1	0
ClusterID:306	1	0
ClusterID:307	1	0
ClusterID:308	3	3
ClusterID:309	1	0
ClusterID:310	14	77
ClusterID:311	5	4
ClusterID:312	2	1
ClusterID:313	4	6
ClusterID:314	1	0
ClusterID:315	18	108
ClusterID:316	1	0
ClusterID:317	3	3
ClusterID:318	1	0
ClusterID:319	18	127
ClusterID:320	1	0
ClusterID:321	5	4
ClusterID:322	3	3
ClusterID:323	1	0
ClusterID:324	3	3
ClusterID:325	1	0
ClusterID:326	5	10
ClusterID:327	3	2
ClusterID:328	6	12
ClusterID:329	5	9
ClusterID:330	3	2
ClusterID:331	4	4
ClusterID:332	1	0
ClusterID:333	2	1
ClusterID:334	1	0
ClusterID:335	5	8
ClusterID:336	1	0
ClusterID:337	1	0
ClusterID:338	1	0
ClusterID:339	13	34
ClusterID:340	5	4
ClusterID:341	1	0
ClusterID:342	2	1
ClusterID:343	1	0
ClusterID:344	2	1
ClusterID:345	8	27
ClusterID:346	1	0
ClusterID:347	1	0
ClusterID:348	1	0
ClusterID:349	7	14
ClusterID:350	12	38
ClusterID:351	1	0
ClusterID:352	1	0
ClusterID:353	2	1
ClusterID:354	2	1
ClusterID:355	11	38
ClusterID:356	3	2
ClusterID:357	1	0
ClusterID:358	18	44
ClusterID:359	1	0
ClusterID:360	2	1
ClusterID:361	1	0
ClusterID:362	1	0
ClusterID:363	4	3
ClusterID:364	2	1
ClusterID:365	1	0
ClusterID:366	2	1
ClusterID:367	1	0
ClusterID:368	2	1
ClusterID:369	1	0
ClusterID:370	3	2
ClusterID:371	31	277
ClusterID:372	4	6
ClusterID:373	1	0
ClusterID:374	4	6
ClusterID:375	17	77
ClusterID:376	1	0
ClusterID:377	6	10
ClusterID:378	21	159
ClusterID:379	1	0
ClusterID:380	2	1
ClusterID:381	1	0
ClusterID:382	1	0
ClusterID:383	3	2
ClusterID:384	5	7
ClusterID:385	1	0
ClusterID:386	2	1
ClusterID:387	1	0
ClusterID:388	1	0
ClusterID:389	2	1
ClusterID:390	3	3
ClusterID:391	2	1
ClusterID:392	1	0
ClusterID:393	3	2
ClusterID:394	1	0
ClusterID:395	2	1
ClusterID:396	1	0
ClusterID:397	2	1
ClusterID:398	3	3
ClusterID:399	3	3
ClusterID:400	1	0
ClusterID:401	1	0
ClusterID:402	1	0
ClusterID:403	1	0
ClusterID:404	1	0
ClusterID:405	2	1
ClusterID:406	14	84
ClusterID:407	1	0
ClusterID:408	5	8
ClusterID:409	1	0
ClusterID:410	1	0
ClusterID:411	1	0
ClusterID:412	3	2
ClusterID:413	1	0
ClusterID:414	2	1
ClusterID:415	1	0
ClusterID:416	1	0
ClusterID:417	1	0
ClusterID:418	1	0
ClusterID:419	1	0
ClusterID:420	1	0
ClusterID:421	2	1
ClusterID:422	5	4
ClusterID:423	1	0
ClusterID:424	17	97
ClusterID:425	1	0
ClusterID:426	3	3
ClusterID:427	2	1
ClusterID:428	1	0
ClusterID:429	2	1
ClusterID:430	6	10
ClusterID:431	9	18
ClusterID:432	1	0
ClusterID:433	1	0
ClusterID:434	1	0
ClusterID:435	6	8
ClusterID:436	5	10
ClusterID:437	4	3
ClusterID:438	6	5
ClusterID:439	3	2
ClusterID:440	1	0
ClusterID:441	1	0
ClusterID:442	3	3
ClusterID:443	1	0
ClusterID:444	3	3
ClusterID:445	1	0
ClusterID:446	1	0
ClusterID:447	5	4
ClusterID:448	1	0
ClusterID:449	1	0
ClusterID:450	3	2
ClusterID:451	11	46
ClusterID:452	1	0
ClusterID:453	1	0
ClusterID:454	1	0
ClusterID:455	1	0
ClusterID:456	2	1
ClusterID:457	1	0
ClusterID:458	1	0
ClusterID:459	8	16
ClusterID:460	1	0
ClusterID:461	1	0
ClusterID:462	16	105
ClusterID:463	2	1
ClusterID:464	2	1
ClusterID:465	5	8
ClusterID:466	3	3
ClusterID:467	4	3
ClusterID:468	3	2
ClusterID:469	1	0
ClusterID:470	8	17
ClusterID:471	2	1
ClusterID:472	1	0
ClusterID:473	8	23
ClusterID:474	1	0
ClusterID:475	1	0
ClusterID:476	1	0
ClusterID:477	14	85
ClusterID:478	1	0
ClusterID:479	1	0
ClusterID:480	3	3
ClusterID:481	3	2
ClusterID:482	2	1
ClusterID:483	1	0
ClusterID:484	3	2
ClusterID:485	4	4
ClusterID:486	1	0
ClusterID:487	2	1
ClusterID:488	1	0
ClusterID:489	1	0
ClusterID:490	1	0
ClusterID:491	1	0
ClusterID:492	2	1
ClusterID:493	1	0
ClusterID:494	3	3
ClusterID:495	14	88
ClusterID:496	1	0
ClusterID:497	1	0
ClusterID:498	1	0
ClusterID:499	1	0
ClusterID:500	2	1
ClusterID:501	1	0
ClusterID:502	1	0
ClusterID:503	1	0
ClusterID:504	8	26
ClusterID:505	1	0
ClusterID:506	3	3
ClusterID:507	1	0
ClusterID:508	1	0
ClusterID:509	1	0
ClusterID:510	1	0
ClusterID:511	1	0
ClusterID:512	1	0
ClusterID:513	2	1
ClusterID:514	2	1
ClusterID:515	1	0
ClusterID:516	1	0
ClusterID:517	1	0
ClusterID:518	2	1
ClusterID:519	6	15
ClusterID:520	7	17
ClusterID:521	2	1
ClusterID:522	1	0
ClusterID:523	4	3
ClusterID:524	10	28
ClusterID:525	6	5
ClusterID:526	1	0
ClusterID:527	11	27
ClusterID:528	1	0
ClusterID:529	3	2
ClusterID:530	20	123
ClusterID:531	5	5
ClusterID:532	1	0
ClusterID:533	2	1
ClusterID:534	11	34
ClusterID:535	1	0
ClusterID:536	2	1
ClusterID:537	4	3
ClusterID:538	1	0
ClusterID:539	3	3
ClusterID:540	1	0
ClusterID:541	1	0
ClusterID:542	3	2
ClusterID:543	4	4
ClusterID:544	1	0
ClusterID:545	5	6
ClusterID:546	3	2
ClusterID:547	11	41
ClusterID:548	1	0
ClusterID:549	3	2
ClusterID:550	4	6
ClusterID:551	5	10
ClusterID:552	2	1
ClusterID:553	1	0
ClusterID:554	6	15
ClusterID:555	3	2
ClusterID:556	1	0
ClusterID:557	19	97
ClusterID:558	4	5
ClusterID:559	1	0
ClusterID:560	4	4
ClusterID:561	1	0
ClusterID:562	3	2
ClusterID:563	1	0
ClusterID:564	12	52
ClusterID:565	1	0
ClusterID:566	1	0
ClusterID:567	2	1
ClusterID:568	1	0
ClusterID:569	1	0
ClusterID:570	2	1
ClusterID:571	1	0
ClusterID:572	1	0
ClusterID:573	1	0
ClusterID:574	6	15
ClusterID:575	10	27
ClusterID:576	3	2
ClusterID:577	2	1
ClusterID:578	2	1
ClusterID:579	1	0
ClusterID:580	2	1
ClusterID:581	1	0
ClusterID:582	2	1
ClusterID:583	21	68
ClusterID:584	2	1
ClusterID:585	3	2
ClusterID:586	1	0
ClusterID:587	2	1
ClusterID:588	3	3
ClusterID:589	1	0
ClusterID:590	3	3
ClusterID:591	1	0
ClusterID:592	9	28
ClusterID:593	1	0
ClusterID:594	1	0
ClusterID:595	6	8
ClusterID:596	2	1
ClusterID:597	2	1
ClusterID:598	1	0
ClusterID:599	1	0
ClusterID:600	2	1
ClusterID:601	1	0
ClusterID:602	6	11
ClusterID:603	1	0
ClusterID:604	1	0
ClusterID:605	3	3
ClusterID:606	6	10
ClusterID:607	1	0
ClusterID:608	1	0
ClusterID:609	4	4
ClusterID:610	4	4
ClusterID:611	10	39
ClusterID:612	1	0
ClusterID:613	3	2
ClusterID:614	4	5
ClusterID:615	1	0
ClusterID:616	31	353
ClusterID:617	17	88
ClusterID:618	4	4
ClusterID:619	11	40
ClusterID:620	3	2
ClusterID:621	6	10
ClusterID:622	4	6
ClusterID:623	3	2
ClusterID:624	2	1
ClusterID:625	2	1
ClusterID:626	3	2
ClusterID:627	14	61
ClusterID:628	3	2
ClusterID:629	5	4
ClusterID:630	2	1
ClusterID:631	1	0
ClusterID:632	3	3
ClusterID:633	14	52
ClusterID:634	4	5
ClusterID:635	9	30
ClusterID:636	1	0
ClusterID:637	4	3
ClusterID:638	1	0
ClusterID:639	1	0
ClusterID:640	1	0
ClusterID:641	3	3
ClusterID:642	21	159
ClusterID:643	5	8
ClusterID:644	1	0
ClusterID:645	7	13
ClusterID:646	3	2
ClusterID:647	3	3
ClusterID:648	1	0
ClusterID:649	2	1
ClusterID:650	1	0
ClusterID:651	1	0
ClusterID:652	2	1
ClusterID:653	1	0
ClusterID:654	1	0
ClusterID:655	1	0
ClusterID:656	9	20
ClusterID:657	4	3
ClusterID:658	1	0
ClusterID:659	3	2
ClusterID:660	1	0
ClusterID:661	7	12
ClusterID:662	3	3
ClusterID:663	2	1
ClusterID:664	4	3
ClusterID:665	1	0
ClusterID:666	3	2
ClusterID:667	3	3
ClusterID:668	5	5
ClusterID:669	3	3
ClusterID:670	1	0
ClusterID:671	1	0
ClusterID:672	25	61
ClusterID:673	1	0
ClusterID:674	1	0
ClusterID:675	4	4
ClusterID:676	1	0
ClusterID:677	1	0
ClusterID:678	1	0
ClusterID:679	1	0
ClusterID:680	4	4
ClusterID:681	1	0
ClusterID:682	8	23
ClusterID:683	4	4
ClusterID:684	1	0
ClusterID:685	1	0
ClusterID:686	1	0
ClusterID:687	1	0
ClusterID:688	1	0
ClusterID:689	1	0
ClusterID:690	1	0
ClusterID:691	24	143
ClusterID:692	8	28
ClusterID:693	5	5
ClusterID:694	1	0
ClusterID:695	1	0
ClusterID:696	1	0
ClusterID:697	7	13
ClusterID:698	3	2
ClusterID:699	2	1
ClusterID:700	5	4
ClusterID:701	1	0
ClusterID:702	1	0
ClusterID:703	1	0
ClusterID:704	1	0
ClusterID:705	1	0
ClusterID:706	1	0
ClusterID:707	1	0
ClusterID:708	19	157
ClusterID:709	8	21
ClusterID:710	3	3
ClusterID:711	3	2
ClusterID:712	1	0
ClusterID:713	1	0
ClusterID:714	3	3
ClusterID:715	6	10
ClusterID:716	4	5
ClusterID:717	2	1
ClusterID:718	1	0
ClusterID:719	1	0
ClusterID:720	2	1
ClusterID:721	1	0
ClusterID:722	1	0
ClusterID:723	3	2
ClusterID:724	12	44
ClusterID:725	6	10
ClusterID:726	3	2
ClusterID:727	1	0
ClusterID:728	7	14
ClusterID:729	22	126
ClusterID:730	4	3
ClusterID:731	8	24
ClusterID:732	1	0
ClusterID:733	1	0
ClusterID:734	5	4
ClusterID:735	1	0
ClusterID:736	3	2
ClusterID:737	1	0
ClusterID:738	1	0
ClusterID:739	1	0
ClusterID:740	1	0
ClusterID:741	1	0
ClusterID:742	25	137
ClusterID:743	2	1
ClusterID:744	1	0
ClusterID:745	1	0
ClusterID:746	1	0
ClusterID:747	1	0
ClusterID:748	5	6
ClusterID:749	7	16
ClusterID:750	1	0
ClusterID:751	2	1
ClusterID:752	1	0
ClusterID:753	1	0
ClusterID:754	1	0
ClusterID:755	1	0
ClusterID:756	6	10
ClusterID:757	2	1
ClusterID:758	8	11
ClusterID:759	1	0
ClusterID:760	4	5
ClusterID:761	5	4
ClusterID:762	3	2
ClusterID:763	1	0
ClusterID:764	2	1
ClusterID:765	2	1
ClusterID:766	1	0
ClusterID:767	2	1
ClusterID:768	1	0
ClusterID:769	2	1
ClusterID:770	3	2
ClusterID:771	1	0
ClusterID:772	1	0
ClusterID:773	1	0
ClusterID:774	6	6
ClusterID:775	3	2
ClusterID:776	1	0
ClusterID:777	1	0
ClusterID:778	3	3
ClusterID:779	2	1
ClusterID:780	5	10
ClusterID:781	3	2
ClusterID:782	4	5
ClusterID:783	1	0
ClusterID:784	4	4
ClusterID:785	3	3
ClusterID:786	5	10
ClusterID:787	11	44
ClusterID:788	2	1
ClusterID:789	2	1
ClusterID:790	1	0
ClusterID:791	1	0
ClusterID:792	3	2
ClusterID:793	1	0
ClusterID:794	4	4
ClusterID:795	4	5
ClusterID:796	1	0
ClusterID:797	2	1
ClusterID:798	1	0
ClusterID:799	4	6
ClusterID:800	8	28
ClusterID:801	1	0
ClusterID:802	5	6
ClusterID:803	9	26
ClusterID:804	1	0
ClusterID:805	3	2
ClusterID:806	2	1
ClusterID:807	7	21
ClusterID:808	1	0
ClusterID:809	3	3
ClusterID:810	8	24
ClusterID:811	36	300
ClusterID:812	4	6
ClusterID:813	1	0
ClusterID:814	2	1
ClusterID:815	3	3
ClusterID:816	1	0
ClusterID:817	1	0
ClusterID:818	1	0
ClusterID:819	2	1
ClusterID:820	3	3
ClusterID:821	4	5
ClusterID:822	1	0
ClusterID:823	1	0
ClusterID:824	5	8
ClusterID:825	1	0
ClusterID:826	7	17
ClusterID:827	1	0
ClusterID:828	1	0
ClusterID:829	4	3
ClusterID:830	2	1
ClusterID:831	1	0
ClusterID:832	1	0
ClusterID:833	1	0
ClusterID:834	2	1
ClusterID:835	8	18
ClusterID:836	2	1
ClusterID:837	6	10
ClusterID:838	1	0
ClusterID:839	1	0
ClusterID:840	3	2
ClusterID:841	1	0
ClusterID:842	5	8
ClusterID:843	17	65
ClusterID:844	1	0
ClusterID:845	2	1
ClusterID:846	1	0
ClusterID:847	6	7
ClusterID:848	4	6
ClusterID:849	3	3
ClusterID:850	1	0
ClusterID:851	18	92
ClusterID:852	2	1
ClusterID:853	5	6
ClusterID:854	1	0
ClusterID:855	3	3
ClusterID:856	1	0
ClusterID:857	1	0
ClusterID:858	2	1
ClusterID:859	2	1
ClusterID:860	10	39
ClusterID:861	2	1
ClusterID:862	4	3
ClusterID:863	4	5
ClusterID:864	1	0
ClusterID:865	5	9
ClusterID:866	13	61
ClusterID:867	1	0
ClusterID:868	4	5
ClusterID:869	2	1
ClusterID:870	3	2
ClusterID:871	15	87
ClusterID:872	2	1
ClusterID:873	1	0
ClusterID:874	2	1
ClusterID:875	3	3
ClusterID:876	1	0
ClusterID:877	1	0
ClusterID:878	3	2
ClusterID:879	7	11
ClusterID:880	11	45
ClusterID:881	3	2
ClusterID:882	3	2
ClusterID:883	5	8
ClusterID:884	2	1
ClusterID:885	4	4
ClusterID:886	4	5
ClusterID:887	2	1
ClusterID:888	12	24
ClusterID:889	2	1
ClusterID:890	1	0
ClusterID:891	12	45
ClusterID:892	1	0
ClusterID:893	3	3
ClusterID:894	1	0
ClusterID:895	1	0
ClusterID:896	3	3
ClusterID:897	1	0
ClusterID:898	4	3
ClusterID:899	2	1
ClusterID:900	1	0
ClusterID:901	1	0
ClusterID:902	2	1
ClusterID:903	1	0
ClusterID:904	10	37
ClusterID:905	1	0
ClusterID:906	1	0
ClusterID:907	2	1
ClusterID:908	2	1
ClusterID:909	5	7
ClusterID:910	3	2
ClusterID:911	1	0
ClusterID:912	2	1
ClusterID:913	3	3
ClusterID:914	2	1
ClusterID:915	3	2
ClusterID:916	3	2
ClusterID:917	7	11
ClusterID:918	1	0
ClusterID:919	3	3
ClusterID:920	1	0
ClusterID:921	3	2
ClusterID:922	1	0
ClusterID:923	2	1
ClusterID:924	3	3
ClusterID:925	3	2
ClusterID:926	1	0
ClusterID:927	1	0
ClusterID:928	3	3
ClusterID:929	3	2
ClusterID:930	3	3
ClusterID:931	1	0
ClusterID:932	1	0
ClusterID:933	1	0
ClusterID:934	5	5
ClusterID:935	2	1
ClusterID:936	2	1
ClusterID:937	3	2
ClusterID:938	1	0
ClusterID:939	3	2
ClusterID:940	3	3
ClusterID:941	1	0
ClusterID:942	15	71
ClusterID:943	4	3
ClusterID:944	1	0
ClusterID:945	2	1
ClusterID:946	1	0
ClusterID:947	11	39
ClusterID:948	2	1
ClusterID:949	15	52
ClusterID:950	3	2
ClusterID:951	2	1
ClusterID:952	3	2
ClusterID:953	3	3
ClusterID:954	5	4
ClusterID:955	1	0
ClusterID:956	1	0
ClusterID:957	7	17
ClusterID:958	4	6
ClusterID:959	3	2
ClusterID:960	4	5
ClusterID:961	3	3
ClusterID:962	4	3
ClusterID:963	3	2
ClusterID:964	2	1
ClusterID:965	1	0
ClusterID:966	2	1
ClusterID:967	1	0
ClusterID:968	23	82
ClusterID:969	4	6
ClusterID:970	2	1
ClusterID:971	1	0
ClusterID:972	1	0
ClusterID:973	1	0
ClusterID:974	2	1
ClusterID:975	3	2
ClusterID:976	1	0
ClusterID:977	5	5
ClusterID:978	1	0
ClusterID:979	1	0
ClusterID:980	8	20
ClusterID:981	1	0
ClusterID:982	6	15
ClusterID:983	5	10
ClusterID:984	3	2
ClusterID:985	1	0
ClusterID:986	12	29
ClusterID:987	2	1
ClusterID:988	6	15
ClusterID:989	9	14
ClusterID:990	1	0
ClusterID:991	3	2
ClusterID:992	3	2
ClusterID:993	1	0
ClusterID:994	1	0
ClusterID:995	28	188
ClusterID:996	1	0
ClusterID:997	2	1
ClusterID:998	5	4
ClusterID:999	1	0
ClusterID:1000	2	1
ClusterID:1001	1	0
ClusterID:1002	3	3
ClusterID:1003	1	0
ClusterID:1004	4	4
ClusterID:1005	34	261
ClusterID:1006	1	0
ClusterID:1007	7	15
ClusterID:1008	3	2
ClusterID:1009	1	0
ClusterID:1010	3	2
ClusterID:1011	1	0
ClusterID:1012	1	0
ClusterID:1013	2	1
ClusterID:1014	1	0
ClusterID:1015	1	0
ClusterID:1016	2	1
ClusterID:1017	16	51
ClusterID:1018	6	5
ClusterID:1019	2	1
ClusterID:1020	4	5
ClusterID:1021	2	1
ClusterID:1022	1	0
ClusterID:1023	6	9
ClusterID:1024	4	5
ClusterID:1025	6	15
ClusterID:1026	3	2
ClusterID:1027	1	0
ClusterID:1028	4	3
ClusterID:1029	1	0
ClusterID:1030	2	1
ClusterID:1031	1	0
ClusterID:1032	3	3
ClusterID:1033	1	0
ClusterID:1034	4	3
ClusterID:1035	31	123
ClusterID:1036	8	9
ClusterID:1037	1	0
ClusterID:1038	9	9
ClusterID:1039	2	1
ClusterID:1040	2	1
ClusterID:1041	1	0
ClusterID:1042	3	2
ClusterID:1043	1	0
ClusterID:1044	1	0
ClusterID:1045	1	0
ClusterID:1046	6	14
ClusterID:1047	1	0
ClusterID:1048	6	11
ClusterID:1049	2	1
ClusterID:1050	4	3
ClusterID:1051	3	3
ClusterID:1052	19	165
ClusterID:1053	4	3
ClusterID:1054	1	0
ClusterID:1055	16	68
ClusterID:1056	1	0
ClusterID:1057	5	7
ClusterID:1058	4	5
ClusterID:1059	1	0
ClusterID:1060	5	6
ClusterID:1061	1	0
ClusterID:1062	2	1
ClusterID:1063	2	1
ClusterID:1064	2	1
ClusterID:1065	2	1
ClusterID:1066	1	0
ClusterID:1067	5	6
ClusterID:1068	1	0
ClusterID:1069	1	0
ClusterID:1070	4	4
ClusterID:1071	30	225
ClusterID:1072	3	3
ClusterID:1073	1	0
ClusterID:1074	1	0
ClusterID:1075	8	20
ClusterID:1076	2	1
ClusterID:1077	5	4
ClusterID:1078	2	1
ClusterID:1079	24	233
ClusterID:1080	1	0
ClusterID:1081	4	3
ClusterID:1082	3	3
ClusterID:1083	3	2
ClusterID:1084	1	0
ClusterID:1085	1	0
ClusterID:1086	18	120
ClusterID:1087	3	2
ClusterID:1088	2	1
ClusterID:1089	16	106
ClusterID:1090	1	0
ClusterID:1091	11	39
ClusterID:1092	3	2
ClusterID:1093	2	1
ClusterID:1094	1	0
ClusterID:1095	26	188
ClusterID:1096	2	1
ClusterID:1097	1	0
ClusterID:1098	1	0
ClusterID:1099	1	0
ClusterID:1100	2	1
ClusterID:1101	1	0
ClusterID:1102	4	3
ClusterID:1103	2	1
ClusterID:1104	6	8
ClusterID:1105	4	5
ClusterID:1106	4	3
ClusterID:1107	1	0
ClusterID:1108	1	0
ClusterID:1109	3	2
ClusterID:1110	2	1
ClusterID:1111	1	0
ClusterID:1112	3	3
ClusterID:1113	3	3
ClusterID:1114	11	45
ClusterID:1115	15	81
ClusterID:1116	3	3
ClusterID:1117	2	1
ClusterID:1118	1	0
ClusterID:1119	2	1
ClusterID:1120	1	0
ClusterID:1121	3	2
ClusterID:1122	1	0
ClusterID:1123	1	0
ClusterID:1124	1	0
ClusterID:1125	3	3
ClusterID:1126	1	0
ClusterID:1127	16	72
ClusterID:1128	1	0
ClusterID:1129	16	106
ClusterID:1130	4	5
ClusterID:1131	1	0
ClusterID:1132	1	0
ClusterID:1133	3	2
ClusterID:1134	5	7
ClusterID:1135	7	18
ClusterID:1136	5	4
ClusterID:1137	43	712
ClusterID:1138	1	0
ClusterID:1139	7	21
ClusterID:1140	2	1
ClusterID:1141	1	0
ClusterID:1142	1	0
ClusterID:1143	6	15
ClusterID:1144	1	0
ClusterID:1145	1	0
ClusterID:1146	1	0
ClusterID:1147	1	0
ClusterID:1148	2	1
ClusterID:1149	6	11
ClusterID:1150	1	0
ClusterID:1151	1	0
ClusterID:1152	1	0
