KEGG_PATHWAY	hsa05204:Chemical carcinogenesis	14	8.13953488372093	3.9835065076522945E-13	3290, 1558, 1557, 1544, 1543, 1576, 54600, 1553, 126, 54659, 54657, 2939, 10, 1548	68	80	6879	17.70330882352941	4.8200110569496246E-11	4.820042874259276E-11	4.5411974187236154E-11
KEGG_PATHWAY	hsa00980:Metabolism of xenobiotics by cytochrome P450	13	7.55813953488372	3.5734074265047295E-12	22977, 3290, 1544, 1555, 1543, 1576, 54600, 1553, 126, 54659, 54657, 2939, 1548	68	74	6879	17.771661367249603	4.32377023074082E-10	2.1619114930353614E-10	2.036842233107696E-10
KEGG_PATHWAY	hsa00830:Retinol metabolism	12	6.976744186046512	1.58147523426914E-11	1558, 1555, 1544, 1543, 1576, 54600, 126, 54659, 54657, 1592, 8608, 1548	68	64	6879	18.967830882352942	1.913590064184234E-9	6.378616778218866E-10	6.009605890222732E-10
KEGG_PATHWAY	hsa00982:Drug metabolism - cytochrome P450	11	6.395348837209303	7.148301989401853E-10	1558, 1557, 1555, 1544, 1576, 54600, 126, 54659, 54657, 2939, 1548	68	68	6879	16.364403114186853	8.649444993569233E-8	2.1623613517940608E-8	2.0372660669795284E-8
KEGG_PATHWAY	hsa00140:Steroid hormone biosynthesis	8	4.651162790697675	1.2264306758673478E-6	3290, 1544, 1543, 1576, 54600, 54659, 54657, 6716	68	58	6879	13.953346855983773	1.4838719231591302E-4	2.9679622355989814E-5	2.796261940977553E-5
KEGG_PATHWAY	hsa01100:Metabolic pathways	29	16.86046511627907	3.2450572073183124E-6	64579, 1558, 1557, 27165, 1555, 1576, 54659, 54657, 8608, 10993, 10, 33, 3290, 7498, 1592, 169355, 4837, 242, 84735, 57733, 1544, 1543, 54600, 126, 55753, 51179, 229, 6999, 1548	68	1219	6879	2.406637552477923	3.9257548124371766E-4	6.544198701425264E-5	6.165608693904794E-5
KEGG_PATHWAY	hsa00983:Drug metabolism - other enzymes	7	4.069767441860465	4.691017145904959E-6	1576, 54600, 7498, 54659, 54657, 10, 1548	68	46	6879	15.394181585677748	5.67453343424007E-4	8.10875820935E-5	7.639656494759504E-5
KEGG_PATHWAY	hsa00140:Steroid hormone biosynthesis	8	4.651162790697675	1.2264306758673478E-6	3290, 1544, 1543, 1576, 54600, 54659, 54657, 6716	68	58	6879	13.953346855983773	1.4838719231591302E-4	2.9679622355989814E-5	2.796261940977553E-5
KEGG_PATHWAY	hsa00983:Drug metabolism - other enzymes	7	4.069767441860465	4.691017145904959E-6	1576, 54600, 7498, 54659, 54657, 10, 1548	68	46	6879	15.394181585677748	5.67453343424007E-4	8.10875820935E-5	7.639656494759504E-5
KEGG_PATHWAY	hsa00053:Ascorbate and aldarate metabolism	3	1.744186046511628	0.02804666883491966	54600, 54659, 54657	68	27	6879	11.240196078431374	0.9680040566445707	0.2828039107521066	0.2664433539317368
KEGG_PATHWAY	hsa00040:Pentose and glucuronate interconversions	3	1.744186046511628	0.04064955004240158	54600, 54659, 54657	68	33	6879	9.196524064171124	0.9934044454948804	0.37835350424081476	0.3564652849872139
KEGG_PATHWAY	hsa00860:Porphyrin and chlorophyll metabolism	3	1.744186046511628	0.06270922001160076	54600, 54659, 54657	68	42	6879	7.225840336134454	0.9996048192887041	0.5058543747602461	0.47659007208816573
