KEGG_PATHWAY	hsa05218:Melanoma	5	2.083333333333333	0.010812788219364882	2249, 2248, 2254, 2253, 26281	85	71	6879	5.699254349627174	0.7695394589941296	0.4865754698714197	0.4865754698714197
KEGG_PATHWAY	hsa04010:MAPK signaling pathway	8	3.3333333333333335	0.03430850719926423	2249, 2248, 1852, 2254, 2253, 5923, 27092, 26281	85	253	6879	2.5590327830737034	0.9910218936236299	0.9677316992464714	0.9677316992464714
KEGG_PATHWAY	hsa04014:Ras signaling pathway	7	2.9166666666666665	0.05734706365905016	2249, 2248, 2254, 2253, 30814, 5923, 26281	85	226	6879	2.506663196251952	0.9996552563050162	0.9677316992464714	0.9677316992464714
KEGG_PATHWAY	hsa05200:Pathways in cancer	9	3.75	0.10566922843138504	2249, 79444, 2248, 51176, 1496, 2254, 2253, 11211, 26281	85	393	6879	1.8533453075886843	0.9999997166954941	1.0	1.0
KEGG_PATHWAY	hsa04810:Regulation of actin cytoskeleton	6	2.5	0.11322253445227586	2249, 2248, 2254, 2253, 3645, 26281	85	210	6879	2.312268907563025	0.9999999098475484	1.0	1.0
KEGG_PATHWAY	hsa04151:PI3K-Akt signaling pathway	8	3.3333333333333335	0.12736667634398033	2249, 1302, 2248, 2254, 2253, 1280, 3381, 26281	85	345	6879	1.8766240409207162	0.9999999897129196	1.0	1.0
KEGG_PATHWAY	hsa04015:Rap1 signaling pathway	5	2.083333333333333	0.25413466059721024	2249, 2248, 2254, 2253, 26281	85	210	6879	1.9268907563025208	1.0	1.0	1.0
KEGG_PATHWAY	hsa04080:Neuroactive ligand-receptor interaction	8	3.3333333333333335	0.0517126108993928	2557, 2556, 1134, 3355, 55879, 3352, 5645, 2925	85	277	6879	2.337311531110639	0.99922927998623	0.9677316992464714	0.9677316992464714
KEGG_PATHWAY	hsa05033:Nicotine addiction	3	1.25	0.08530957414662312	2557, 2556, 55879	85	40	6879	6.069705882352942	0.9999940842747312	1.0	1.0
KEGG_PATHWAY	hsa05032:Morphine addiction	4	1.6666666666666667	0.09951255631821788	2557, 2556, 55879, 3765	85	91	6879	3.5573367808661924	0.9999992847064754	1.0	1.0
KEGG_PATHWAY	hsa04723:Retrograde endocannabinoid signaling	4	1.6666666666666667	0.12548192504675487	2557, 2556, 55879, 3765	85	101	6879	3.205125218404193	0.9999999862346688	1.0	1.0
KEGG_PATHWAY	hsa04727:GABAergic synapse	3	1.25	0.2783321224749521	2557, 2556, 55879	85	85	6879	2.8563321799307957	1.0	1.0	1.0
